"ID","PERMITNUMBER","PERMITTYPE","PERMITTYPEKEY","STATUS","CONTRACTOR","CATEGORYNAME","WORKTYPE","ZONING","SQUAREFEET","PERMITFEE","PROJECTCOSTS","ADDRESS","CITY","STATE","ZIPCODE","GPSX","GPSY","DISTRICT","NEIGHBORHOOD","ISSUEDATE","Latitude","Longitude"
"324345","EL961642","Electrical Permit","ELECTRICAL","Issued","READY ELECTRIC COMPANY INC","Misc (Tent, Foundation, Etc)","Temporary Service Pole","R5","0","50","160","3511   HALE AVE","LOUISVILLE","KY","40211-0000","1191800","273536","01","CHICKASAW","2015-10-16 10:17:26","38.240693313900003","-85.812052866399995"
"324348","EL936072","Electrical Permit","ELECTRICAL","Issued","S & E ELECTRIC LLC","Single Family","Rewire Repair Add Wiring","EZ1","0","85","500","2929 W CHESTNUT ST","LOUISVILLE","KY","40211-0000","1195223","278434","05","RUSSELL","2015-03-27 13:47:02","38.2543001449","-85.800423525300005"
"324359","HV963851","HVAC Permit","HVAC","Issued","DECKER HEATING AC","Single Family","Replacement","R5","0","105","4000","105 N LONGWORTH AVE","LOUISVILLE","KY","40212-0000","1188741","283021","05","SHAWNEE","2015-11-11 12:39:30","38.266592433600003","-85.8232661025"
"324370","HV962377","HVAC Permit","HVAC","Issued","RICK ALLGEIER ASSOC INC","Single Family","Replacement","R4","0","105","5468","4630   LUNENBURG DR","WORTHINGTON HILLS","KY","40245-0000","1273235","297684","17","","2015-10-21 12:05:47","38.310445452000003","-85.529710361200003"
"324377","HV962567","HVAC Permit","HVAC","Issued","CHAPMAN ENGINEERING CORP","Single Family","Replacement","R5","0","105","7296.69","47   WARREN RD","LOUISVILLE","KY","40206-0000","1222598","282263","09","CLIFTON HEIGHTS","2015-10-26 13:34:52","38.266039704000001","-85.705314901999998"
"324381","14BL3095","Building Permit","BUILDING","Issued","NEW DIRECTION HOUSING CORP","Single Family","Renovation - Alter - Repair","R6","1300","97.5","47500","1814   PORTLAND AVE","LOUISVILLE","KY","40203-0000","1201744","282101","05","PORTLAND","2014-06-12 14:57:20","38.264667557800003","-85.777929635099994"
"324383","BL926150","Building Permit","BUILDING","Issued","KEYSTONE RESTORATIONS INC","Single Family","Renovation - Alter - Repair","R6","790","59.25","25000","1814   PORTLAND AVE","LOUISVILLE","KY","40203-0000","1201744","282101","05","PORTLAND","2015-02-12 16:53:07","38.264667557800003","-85.777929635099994"
"324420","13HV6077","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","New","R5","0","75","1000","2543   DOUP AVE","LOUISVILLE","KY","40205-0000","1229470","266157","08","HIGHLANDS DOUGLASS","2013-10-16 09:19:30","38.222113544800003","-85.680511526100005"
"324430","HV950880","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R4","0","105","10425","14706   FOREST OAKS DR","LOUISVILLE","KY","40245-0000","1286416","277887","19","","2015-08-27 11:17:53","38.256581699999998","-85.482853730599999"
"324464","EL954309","Electrical Permit","ELECTRICAL","Issued","EMERGENCY ELECTRIC LLC","Single Family","Rewire Repair Add Wiring","R5A","0","120","5000","1817   CHAUCER CT","LOUISVILLE","KY","40220-0000","1251898","267075","18","","2015-08-24 15:58:39","38.225564511100004","-85.602497787999994"
"324471","HV961615","HVAC Permit","HVAC","Issued","EARL AGE & SON HTG & AIR","Single Family","Replacement","R4","0","105","4200","7501   JENNIFER PL","LOUISVILLE","KY","40220-0000","1247348","261162","11","","2015-10-16 08:24:13","38.2091445788","-85.618029063899996"
"324489","355017","Building Permit","BUILDING","Issued","ELITE ELECTRICAL CONTRACTORS I","Commercial","Addition","EZ1","200","50","30000","702   GRADE LN","LOUISVILLE","KY","40213-0000","1214487","242903","13","","2013-03-15 09:38:40","38.157615192199998","-85.731356942199994"
"324528","13WR1016","Wrecking Permit","WRECKING","Issued","CHARLIES WRECKING & RECYCLING","Single Family","LT 3000 SqFt, LT 35 Ft Height","R6","1635","60","4000","2719   GARLAND AVE","LOUISVILLE","KY","40211-0000","1195855","275080","06","PARKLAND","2013-07-24 15:08:17","38.2451205331","-85.798026649899995"
"324542","HV964959","HVAC Permit","HVAC","Issued","TOM DREXLER PLUMBING","Single Family","Replacement","R3","0","105","100","1603   LYNN WAY","GRAYMOOR/DEVONDALE","KY","40222-0000","1248701","284396","07","","2015-11-11 08:05:35","38.272993427800003","-85.614518676900005"
"324565","13WR1057","Wrecking Permit","WRECKING","Issued","CHARLIES WRECKING & RECYCLING","Single Family","LT 3000 SqFt, LT 35 Ft Height","R5","468","50","1500","739   SUTCLIFFE AVE","LOUISVILLE","KY","40211-0000","1191981","276312","05","CHICKASAW","2013-07-24 15:08:20","38.248323562400003","-85.811586619699995"
"324583","HV952000","HVAC Permit","HVAC","Issued","BECHT HEATING COOLING INC","Single Family","Replacement","R6","0","105","10536","1435 S 32ND ST","LOUISVILLE","KY","40211-0000","1193007","270746","01","PARK DUVALLE","2015-08-12 14:07:38","38.2330891752","-85.807686699100003"
"324602","EL950489","Electrical Permit","ELECTRICAL","Issued","Charles Crabtree","Single Family","Rewire Repair Add Wiring","R5","0","50","100","212 N BIRCHWOOD AVE","LOUISVILLE","KY","40206-0000","1226279","279308","09","CRESCENT HILL","2015-07-29 08:25:32","38.2580852643","-85.692334456699996"
"324620","HV945436","HVAC Permit","HVAC","Issued","AIR COMFORT OF KY","Single Family","Replacement","R4","0","155","10000","1927   TAFFETA DR","LOUISVILLE","KY","40272-0000","1172062","222366","14","","2015-06-22 13:43:32","38.0992617749","-85.877617049600005"
"324624","13HV2476","HVAC Permit","HVAC","Issued","FUTCH HEATING AC","Single Family","Replacement","R4","0","75","2950","4713   MIDDLESEX DR","LOUISVILLE","KY","40245-0000","1275556","296513","16","","2013-06-27 09:45:15","38.307318476699997","-85.521565847800005"
"324632","HV959051","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R5","0","105","1000","1202   WITAWANGA AVE","LYNDON","KY","40222-0000","1253209","281245","07","","2015-09-28 13:51:42","38.264524037900003","-85.598656869899997"
"324680","HV964305","HVAC Permit","HVAC","Issued","STIVERS HEATING AC","Multi Family","Replacement","R7","0","105","2373","2010   LANDING DR","LOUISVILLE","KY","40218-0000","1239853","252074","02","","2015-11-05 09:32:10","38.183883009900001","-85.643632033399996"
"324702","333226","HVAC Permit","HVAC","Issued","ELDER HEATING AC","Single Family","New","R4","0","75","4500","4089   ELMWOOD AVE","ST MATTHEWS","KY","40207-0000","1238350","281467","07","","2012-06-25 16:10:35","38.264524683600001","-85.650415176400003"
"324724","328457","HVAC Permit","HVAC","Issued","FOUR SEASONS HVAC","Multi Family","New","R4","0","75","1300","5802   KEEWOOD CT","NORTHFIELD","KY","40222-0000","1240573","289892","16","","2012-05-24 08:01:11","38.287749625499998","-85.643117368099993"
"324735","BL934344","Building Permit","BUILDING","Issued","AMERICAN HOME DESIGN","Single Family","Addition","R4","72","50","8000","6814   VANDRE AVE","LOUISVILLE","KY","40228-0000","1242675","233853","23","","2015-03-10 13:27:32","38.133970100900001","-85.632863554500005"
"324837","SI948452","Sign Permit","SIGN","Issued","HEITZ SIGN COMPANY","Commercial","On Premises Sign","EZ1","0","99.2","2000","5051   ARFF WAY","LOUISVILLE","KY","40209-0000","1212997","251033","21","REMAINDER OF CITY","2015-07-15 16:21:58","38.179871561699997","-85.736994627000001"
"324853","BL945810","Building Permit","BUILDING","Issued","RENT AND RAVE INC","Commercial","Tent","EZ1","600","125","800","3860   FITZGERALD RD","SHIVELY","KY","40216-0000","1192848","261390","03","","2015-06-24 11:50:33","38.207393757399998","-85.807689330800002"
"324953","EL950282","Electrical Permit","ELECTRICAL","Issued","IES Residential","Misc (Tent, Foundation, Etc)","Temporary Service Pole","R4","0","50","200","117   LADBROKE GROVE RD","LOUISVILLE","KY","40245-0000","1307155","269430","19","","2015-07-28 10:51:53","38.234100494700002","-85.410264326499998"
"324954","EL960877","Electrical Permit","ELECTRICAL","Issued","IES Residential","Single Family","New","R4","0","160","5000","117   LADBROKE GROVE RD","LOUISVILLE","KY","40245-0000","1307155","269430","19","","2015-10-12 10:00:43","38.234100494700002","-85.410264326499998"
"324962","HV946070","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","New","R4","0","155","14650","603   LOCUST CREEK BLVD","LOUISVILLE","KY","40245-0000","1305312","270735","19","","2015-06-26 16:29:45","38.237619822799999","-85.416737673200004"
"324968","259260","Building Permit","BUILDING","Issued","INTEGRITY HOME REMODELING LLC","Single Family","Renovation - Alter - Repair","R4","1057","79.27","4995","440   ARLINGTON MEADOWS DR","LOUISVILLE","KY","40023-0000","1299520","268522","19","","2010-03-03 10:19:22","38.231340197199998","-85.436802255499998"
"324986","EL943457","Electrical Permit","ELECTRICAL","Issued","RKR INC","Commercial","Rewire Repair Add Wiring","OR3","0","120","75000","401 E CHESTNUT ST","LOUISVILLE","KY","40202-0000","1210611","275912","04","PHOENIX HILL","2015-06-04 17:13:50","38.248074604000003","-85.746700442999995"
"324987","BL956886","Building Permit","BUILDING","Issued","ELITE HOMES INC","Misc (Tent, Foundation, Etc)","New","R4","330","50","15000","7121   CREEKTON DR","LOUISVILLE","KY","40241-0000","1248734","298567","16","","2015-09-14 11:06:22","38.311903963600002","-85.615135330000001"
"325000","EL956151","Electrical Permit","ELECTRICAL","Issued","Electrical Solutions","Single Family","New","R5","0","160","6500","8101   CEDAR BEND DR","LOUISVILLE","KY","40291-0000","1254655","231510","22","","2015-09-08 07:21:43","38.128023289600002","-85.591099007099999"
"325001","BL935468","Building Permit","BUILDING","Issued","SUPERIOR BUILDERS INC","Single Family","New","R5","2414","1181.05","214000","8101   CEDAR BEND DR","LOUISVILLE","KY","40291-0000","1254655","231510","22","","2015-04-21 16:55:27","38.128023289600002","-85.591099007099999"
"325026","13HV3999","HVAC Permit","HVAC","Issued","STIVERS HEATING AC","Multi Family","Replacement","TNZD","0","75","1000","114 W ST CATHERINE ST","LOUISVILLE","KY","40203-0000","1207959","271823","06","OLD LOUISVILLE","2013-08-01 15:31:04","38.2367289795","-85.7557010365"
"325032","HV951535","HVAC Permit","HVAC","Issued","Gordon R Lamb","Single Family","New","R4","0","205","15485","1509   BELLA ARBOR WAY","LOUISVILLE","KY","40245-0000","1304699","275438","19","","2015-08-05 09:47:26","38.250511914500002","-85.4190795608"
"325059","FP956531","Fireplace Permit","FIREPLACE","Issued","FIREPLACE DISTRIBUTORS","Single Family","Gas","R5","0","35","1000","1407   PARKRIDGE PKY","LOUISVILLE","KY","40214-0000","1197733","236581","25","","2015-09-10 08:35:52","38.1395027501","-85.789248251399997"
"325061","BL945245","Building Permit","BUILDING","Issued","RALLE LLC","Single Family","New","PRD","4904","867.8","400000","240   MAPLE VALLEY RD","LOUISVILLE","KY","40245-0000","1297038","268797","19","","2015-06-19 14:46:17","38.232007148699999","-85.445454582300002"
"325091","HV956394","HVAC Permit","HVAC","Issued","WM BRANCH SON INC","Single Family","Replacement","R5","0","105","6600","1005   ALTA VISTA RD","LOUISVILLE","KY","40205-0000","1228189","273159","08","CHEROKEE SENECA","2015-09-09 11:35:08","38.241284063999998","-85.685349794800004"
"325099","BL922751","Building Permit","BUILDING","Issued","OZ CONTRACTING LLC","Misc (Tent, Foundation, Etc)","Addition","R4","312","50","15000","3713   QUAIL HOLLOW CT","LOUISVILLE","KY","40241-0000","1245718","296626","16","","2014-11-06 11:17:39","38.306451378799999","-85.625544442600003"
"325125","BL928052","Building Permit","BUILDING","Issued","INTERTECH GENERAL CONTRACTING","Single Family","Addition","R4","740","55.5","55000","8704   GAINSBOROUGH DR","LOUISVILLE","KY","40291-0000","1252137","234177","22","","2014-12-30 09:10:00","38.135245172700003","-85.599987462300007"
"325133","BL946779","Building Permit","BUILDING","Issued","T L HARRIS CONSTRUCTION LLC","Single Family","Miscellaneous","R4","500","50","11000","5845   BRITTANY WOODS CIR","GLENVIEW","KY","40222-0000","1240962","293592","16","","2015-07-01 11:45:02","38.297924786999999","-85.641957046200005"
"325138","HV949895","HVAC Permit","HVAC","Issued","BIRKHEAD CO INC","Single Family","Replacement","R4","0","105","7500","10703   HELMSDALE LN","DOUGLASS HILLS","KY","40243-0000","1264751","273050","19","","2015-07-24 16:08:38","38.2424799522","-85.558055860400003"
"325141","HV953863","HVAC Permit","HVAC","Issued","FOUR SEASONS HVAC","Single Family","Replacement","R4","0","155","2900","8201   SALFORD WAY","HURSTBOURNE","KY","40222-0000","1253062","272188","18","","2015-08-20 11:21:19","38.2396502235","-85.598706907600004"
"325143","EL960531","Electrical Permit","ELECTRICAL","Issued","BEAVIN ELECTRIC COMPANY","Single Family","Rewire Repair Add Wiring","R4","0","50","200","1108   OXMOOR WOODS PKY","HURSTBOURNE","KY","40222-0000","1253350","270209","18","","2015-10-09 01:49:43","38.234228027999997","-85.597603471699998"
"325163","BL952717","Building Permit","BUILDING","Issued","HOWELL CONSTRUCTION","Single Family","Miscellaneous","R5","576","63.36","13000","5205   RED FERN RD","LOUISVILLE","KY","40218-0000","1233761","248365","02","","2015-08-12 12:12:54","38.173444171900002","-85.664625695300003"
"325178","HV942804","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","C1","0","105","1000","3614   DIXIE HWY","SHIVELY","KY","40216-0000","1193818","258244","03","","2015-06-02 12:39:39","38.198801009599997","-85.804129315099999"
"325186","HV944927","HVAC Permit","HVAC","Issued","PAT WEBER CO","Single Family","Replacement","R4","0","105","3200","5511   BRINSON DR","LOUISVILLE","KY","40216-0000","1190253","248234","12","","2015-06-17 09:40:11","38.171151460200001","-85.815940683700006"
"325205","HV951427","HVAC Permit","HVAC","Issued","WISE HEATING & AIR CONDITION","Single Family","Replacement","R6","0","105","1","933   CHARLES ST","LOUISVILLE","KY","40204-0000","1213353","269704","10","GERMANTOWN","2015-08-04 19:53:00","38.231151561099999","-85.736804780499995"
"325226","HV962718","HVAC Permit","HVAC","Issued","ONE CHOICE MECHANICAL LLC","Single Family","Replacement","R5","0","105","1800","2819   DESHLER DR","LOUISVILLE","KY","40213-0000","1220469","245106","21","EDGEWOOD","2015-10-23 14:06:02","38.163926261699999","-85.710676928200002"
"325235","14HV6485","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R5","0","75","1","215 N LONGWORTH AVE","LOUISVILLE","KY","40212-0000","1189121","283617","05","SHAWNEE","2014-06-13 15:43:37","38.2682466272","-85.821978180100004"
"325254","SI961076","Sign Permit","SIGN","Issued","SIGN A RAMA DOWNTOWN","Commercial","On Premises Sign","C1","0","176","6500","1812 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40203-0000","1200658","278090","04","RUSSELL","2015-10-13 14:20:40","38.253605331700001","-85.781479283400003"
"325263","EL948210","Electrical Permit","ELECTRICAL","Issued","JAMES W SUELL","Single Family","Rewire Repair Add Wiring","R5","0","85","50","3316   RADIANCE RD","LOUISVILLE","KY","40220-0000","1240075","262151","26","BON AIR","2015-07-14 14:08:57","38.211560707799997","-85.643390123399996"
"325269","14HV1332","HVAC Permit","HVAC","Issued","BRYANT BURNETT HEATING AC","Single Family","Replacement","R6","0","75","4655.5","819   SWAN ST","LOUISVILLE","KY","40204-0000","1213623","273019","04","PARISTOWN POINTE","2014-01-13 14:01:17","38.240265363500001","-85.736051139400004"
"325308","BL935196","Building Permit","BUILDING","Issued","PROVENCE PROPERTIES LLC","Single Family","Renovation - Alter - Repair","R4","52","50","35000","2403   GLENVIEW AVE","LOUISVILLE","KY","40222-0000","1241860","291023","16","","2015-03-19 12:31:19","38.290908357699998","-85.638693349500002"
"325315","HV949676","HVAC Permit","HVAC","Issued","BIRKHEAD CO INC","Single Family","Replacement","R4","0","105","3800","5005   WOLFPEN WOODS DR","LOUISVILLE","KY","40059-0000","1250543","301884","16","","2015-07-23 13:33:59","38.321084856799999","-85.609001887100007"
"325353","EL963807","Electrical Permit","ELECTRICAL","Issued","BEACON ELECTRIC SERVICE INC","Single Family","Rewire Repair Add Wiring","R4","0","85","1700","123   FAIRLAWN RD","ST MATTHEWS","KY","40207-0000","1233564","277235","09","","2015-11-02 10:24:08","38.252703968200002","-85.666855670999993"
"325370","HV962707","HVAC Permit","HVAC","Issued","CHAPMAN ENGINEERING CORP","Commercial","Alteration","C1","0","270","20000","741 E OAK ST","LOUISVILLE","KY","40203-0000","1212002","270624","04","SHELBY PARK","2015-10-30 12:52:39","38.233617581600001","-85.741559275200004"
"325391","HV923333","HVAC Permit","HVAC","Issued","ROBBINS HEATING & A/C CO., INC.","Commercial","Replacement","(C2)","0","75","1222","1960   BARDSTOWN RD","LOUISVILLE","KY","40205-0000","1224549","267590","08","DEER PARK","2014-11-12 08:58:47","38.2258369722","-85.697717196400006"
"325447","HV932133","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Commercial","Replacement","CM","0","225","24999","8021   WARWICK AVE","LYNDON","KY","40222-0000","1249829","280469","07","","2015-02-10 15:57:26","38.262256880199999","-85.610387897199999"
"325486","EL958793","Electrical Permit","ELECTRICAL","Issued","PAYNE ELECTRIC COMPANY INC","Single Family","Rewire Repair Add Wiring","(RR)","0","50","8300","15122   OLD TAYLORSVILLE RD","LOUISVILLE","KY","40023-0000","1292304","253297","20","","2015-09-25 13:53:01","38.189277691199997","-85.461224276400003"
"325488","HV948134","HVAC Permit","HVAC","Issued","TYLER HEATING AC CO INC","Single Family","Replacement","R4","0","105","3939","12426   DOMINION WAY","LOUISVILLE","KY","40299-0000","1273920","253617","11","","2015-07-14 10:14:42","38.189474956799998","-85.525197067600004"
